,Unnamed: 0,school,team,city,state_province,primary_conference,ncaa,team_page,svg_url
0,0,Abilene Christian University,Wildcats,Abilene,TX,Western Athletic Conference,1,/wiki/Weber_State_Wildcats,https://upload.wikimedia.org/wikipedia/en/f/f2/Weber_State_Wildcats_logo.svg
1,1,Alabama Agricultural and Mechanical University,Bulldogs,Normal,AL,Southwestern Athletic Conference,1,/wiki/Yale_Bulldogs,https://upload.wikimedia.org/wikipedia/en/e/e5/Yale_Bulldogs_logo.svg
2,2,Alabama State University,Hornets,Montgomery,AL,Southwestern Athletic Conference,1,/wiki/Delaware_State_Hornets,https://upload.wikimedia.org/wikipedia/en/d/db/Delaware_State_Hornets_logo.svg
3,3,Alcorn State University,Braves,Lorman,MS,Southwestern Athletic Conference,1,/wiki/Bradley_Braves,https://upload.wikimedia.org/wikipedia/commons/7/7b/Bradley_Braves_logo.svg
4,4,American University,Eagles,Washington,DC,Patriot League,1,,
5,5,Appalachian State University,Mountaineers,Boone,NC,Sun Belt Conference,1,/wiki/West_Virginia_Mountaineers,https://upload.wikimedia.org/wikipedia/commons/e/e8/West_Virginia_Mountaineers_logo.svg
6,6,Arizona State University,Sun Devils,Tempe,AZ,Pac-12 Conference,1,/wiki/Arizona_State_Sun_Devils,https://upload.wikimedia.org/wikipedia/en/0/0a/Arizona_State_Sun_Devils_logo.svg
7,7,Arkansas State University,Red Wolves,Jonesboro,AR,Sun Belt Conference,1,/wiki/Arkansas_State_Red_Wolves,https://upload.wikimedia.org/wikipedia/en/3/36/Arkansas_State_Red_Wolves_logo.svg
8,8,Auburn University,Tigers,Auburn,AL,Southeastern Conference,1,/wiki/Pacific_Tigers,https://upload.wikimedia.org/wikipedia/en/5/5e/Pacific_Tigers_logo.svg
9,9,Austin Peay State University,Governors,Clarksville,TN,ASUN Conference,1,/wiki/Austin_Peay_Governors,https://upload.wikimedia.org/wikipedia/en/a/a8/Austin_Peay_Governors_logo.svg
10,10,Ball State University,Cardinals,Muncie,IN,Mid-American Conference,1,/wiki/University_of_the_Incarnate_Word_Cardinals,https://upload.wikimedia.org/wikipedia/en/e/ea/Incarnate_Word_Cardinals_logo.svg
11,11,Baylor University,Bears,Waco,TX,Big 12 Conference,1,/wiki/Northern_Colorado_Bears,https://upload.wikimedia.org/wikipedia/en/f/f9/Northern_Colorado_Bears_logo.svg
12,12,Belmont University,Bruins,Nashville,TN,Missouri Valley Conference,1,,
13,13,Bethune–Cookman University,Wildcats,Daytona Beach,FL,Southwestern Athletic Conference,1,/wiki/Weber_State_Wildcats,https://upload.wikimedia.org/wikipedia/en/f/f2/Weber_State_Wildcats_logo.svg
14,14,Boise State University,Broncos,Boise,ID,Mountain West Conference,1,/wiki/Western_Michigan_Broncos,https://upload.wikimedia.org/wikipedia/en/b/b0/Western_Michigan_Broncos_%282021%29_logo.svg
15,15,Boston College,Eagles,Chestnut Hill,MA,Atlantic Coast Conference,1,,
16,16,Boston University,Terriers,Boston,MA,Patriot League,1,/wiki/Wofford_Terriers,https://upload.wikimedia.org/wikipedia/en/5/5b/Wofford_Terriers_logo.svg
17,17,Bowling Green State University,Falcons,Bowling Green,OH,Mid-American Conference,1,/wiki/Air_Force_Falcons,https://upload.wikimedia.org/wikipedia/commons/d/dc/Air_Force_Falcons_logo.svg
18,18,Bradley University,Braves,Peoria,IL,Missouri Valley Conference,1,/wiki/Bradley_Braves,https://upload.wikimedia.org/wikipedia/commons/7/7b/Bradley_Braves_logo.svg
19,19,Brigham Young University,Cougars,Provo,UT,West Coast Conference,1,/wiki/Washington_State_Cougars,https://upload.wikimedia.org/wikipedia/en/0/07/Washington_State_Cougars_logo.svg
20,20,Brown University,Bears,Providence,RI,Ivy League,1,/wiki/Northern_Colorado_Bears,https://upload.wikimedia.org/wikipedia/en/f/f9/Northern_Colorado_Bears_logo.svg
21,21,Bryant University,Bulldogs,Smithfield,RI,America East Conference,1,/wiki/Yale_Bulldogs,https://upload.wikimedia.org/wikipedia/en/e/e5/Yale_Bulldogs_logo.svg
22,22,Bucknell University,Bison,Lewisburg,PA,Patriot League,1,/wiki/North_Dakota_State_Bison,https://upload.wikimedia.org/wikipedia/en/7/74/North_Dakota_State_Bison_logo.svg
23,23,Butler University,Bulldogs,Indianapolis,IN,Big East Conference,1,/wiki/Yale_Bulldogs,https://upload.wikimedia.org/wikipedia/en/e/e5/Yale_Bulldogs_logo.svg
24,24,California Baptist University,Lancers,Riverside,CA,Western Athletic Conference,1,/wiki/Longwood_Lancers,https://upload.wikimedia.org/wikipedia/en/5/5f/Longwood_Lancers_logo.svg
25,25,California Polytechnic State University,Mustangs,San Luis Obispo,CA,Big West Conference,1,/wiki/SMU_Mustangs,https://upload.wikimedia.org/wikipedia/commons/3/33/SMU_Mustang_logo.svg
26,26,"California State University, Bakersfield",Roadrunners,Bakersfield,CA,Big West Conference,1,/wiki/UTSA_Roadrunners,https://upload.wikimedia.org/wikipedia/commons/8/84/UTSA_Roadrunners_logo.svg
27,27,"California State University, Fresno",Bulldogs,Fresno,CA,Mountain West Conference,1,/wiki/Yale_Bulldogs,https://upload.wikimedia.org/wikipedia/en/e/e5/Yale_Bulldogs_logo.svg
28,28,"California State University, Fullerton",Titans,Fullerton,CA,Big West Conference,1,/wiki/Detroit_Mercy_Titans,https://upload.wikimedia.org/wikipedia/en/a/a6/Detroit_Titans_logo.svg
29,29,"California State University, Long Beach",Beach,Long Beach,CA,Big West Conference,1,/wiki/Long_Beach_State_Beach,https://upload.wikimedia.org/wikipedia/commons/2/29/Long_Beach_State_Athletics_logo.svg
30,30,"California State University, Northridge",Matadors,Los Angeles,CA,Big West Conference,1,/wiki/Cal_State_Northridge_Matadors,https://upload.wikimedia.org/wikipedia/en/5/51/CSUN_Matadors_logo.svg
31,31,"California State University, Sacramento",Hornets,Sacramento,CA,Big Sky Conference,1,/wiki/Delaware_State_Hornets,https://upload.wikimedia.org/wikipedia/en/d/db/Delaware_State_Hornets_logo.svg
32,32,Campbell University,Fighting Camels,Buies Creek,NC,Big South Conference,1,/wiki/Campbell_Fighting_Camels_and_Lady_Camels,https://upload.wikimedia.org/wikipedia/en/8/84/Campbell_Fighting_Camels_logo.svg
33,33,Canisius College,Golden Griffins,Buffalo,NY,Metro Atlantic Athletic Conference,1,/wiki/Canisius_Golden_Griffins,https://upload.wikimedia.org/wikipedia/en/d/dd/Canisius_Golden_Griffins.svg
34,34,Central Connecticut State University,Blue Devils,New Britain,CT,Northeast Conference,1,/wiki/Duke_Blue_Devils,https://upload.wikimedia.org/wikipedia/commons/e/e1/Duke_Athletics_logo.svg
35,35,Central Michigan University,Chippewas,Mount Pleasant,MI,Mid-American Conference,1,/wiki/Central_Michigan_Chippewas,https://upload.wikimedia.org/wikipedia/commons/2/2a/Central_Michigan_Chippewas_logo.svg
36,36,Charleston Southern University,Buccaneers,North Charleston,SC,Big South Conference,1,/wiki/East_Tennessee_State_Buccaneers,https://upload.wikimedia.org/wikipedia/commons/a/ab/East_Tennessee_State_Buccaneers_logo.svg
37,37,Chicago State University,Cougars,Chicago,IL,Independent,1,/wiki/Washington_State_Cougars,https://upload.wikimedia.org/wikipedia/en/0/07/Washington_State_Cougars_logo.svg
38,38,Clemson University,Tigers,Clemson,SC,Atlantic Coast Conference,1,/wiki/Pacific_Tigers,https://upload.wikimedia.org/wikipedia/en/5/5e/Pacific_Tigers_logo.svg
39,39,Cleveland State University,Vikings,Cleveland,OH,Horizon League,1,/wiki/Portland_State_Vikings,https://upload.wikimedia.org/wikipedia/commons/4/48/Portland_State_Vikings_logo.svg
40,40,Coastal Carolina University,Chanticleers,Conway,SC,Sun Belt Conference,1,/wiki/Coastal_Carolina_Chanticleers,https://upload.wikimedia.org/wikipedia/en/e/ef/Coastal_Carolina_Chanticleers_logo.svg
41,41,Colgate University,Raiders,Hamilton,NY,Patriot League,1,/wiki/Wright_State_Raiders,https://upload.wikimedia.org/wikipedia/en/c/c2/Wright_State_Raiders_logo.svg
42,42,College of Charleston,Cougars,Charleston,SC,Colonial Athletic Association,1,/wiki/Washington_State_Cougars,https://upload.wikimedia.org/wikipedia/en/0/07/Washington_State_Cougars_logo.svg
43,43,College of the Holy Cross,Crusaders,Worcester,MA,Patriot League,1,/wiki/Holy_Cross_Crusaders,https://upload.wikimedia.org/wikipedia/commons/f/f5/Holy_Cross_Crusaders_logo.svg
44,44,Colorado State University,Rams,Fort Collins,CO,Mountain West Conference,1,/wiki/VCU_Rams,https://upload.wikimedia.org/wikipedia/commons/b/bf/VCU_Rams_logo.svg
45,45,Columbia University in the City of New York,Lions,New York,NY,Ivy League,1,/wiki/Texas_A%26M%E2%80%93Commerce_Lions,https://upload.wikimedia.org/wikipedia/en/f/f8/Texas_A%26M%E2%80%93Commerce_Lions_logo.svg
46,46,Coppin State University,Eagles,Baltimore,MD,Mid-Eastern Athletic Conference,1,,
47,47,Cornell University,Big Red,Ithaca,NY,Ivy League,1,/wiki/Cornell_Big_Red,https://upload.wikimedia.org/wikipedia/en/9/9b/Cornell_Big_Red_logo.svg
48,48,Creighton University,Bluejays,Omaha,NE,Big East Conference,1,/wiki/Creighton_Bluejays,https://upload.wikimedia.org/wikipedia/en/6/6f/Creighton_Bluejays_logo.svg
49,49,Dartmouth College,Big Green,Hanover,NH,Ivy League,1,/wiki/Dartmouth_Big_Green,https://upload.wikimedia.org/wikipedia/commons/a/af/Dartmouth_College_Big_Green_logo.svg
50,50,Davidson College,Wildcats,Davidson,NC,Atlantic 10 Conference,1,/wiki/Weber_State_Wildcats,https://upload.wikimedia.org/wikipedia/en/f/f2/Weber_State_Wildcats_logo.svg
51,51,Delaware State University,Hornets,Dover,DE,Mid-Eastern Athletic Conference,1,/wiki/Delaware_State_Hornets,https://upload.wikimedia.org/wikipedia/en/d/db/Delaware_State_Hornets_logo.svg
52,52,DePaul University,Blue Demons,Chicago,IL,Big East Conference,1,/wiki/DePaul_Blue_Demons,https://upload.wikimedia.org/wikipedia/commons/1/1f/DePaul_Blue_Demons_Logo.png
53,53,Drake University,Bulldogs,Des Moines,IA,Missouri Valley Conference,1,/wiki/Yale_Bulldogs,https://upload.wikimedia.org/wikipedia/en/e/e5/Yale_Bulldogs_logo.svg
54,54,Drexel University,Dragons,Philadelphia,PA,Colonial Athletic Association,1,/wiki/Drexel_Dragons,https://upload.wikimedia.org/wikipedia/en/1/16/Drexel_Dragons_logo.svg
55,55,Duke University,Blue Devils,Durham,NC,Atlantic Coast Conference,1,/wiki/Duke_Blue_Devils,https://upload.wikimedia.org/wikipedia/commons/e/e1/Duke_Athletics_logo.svg
56,56,Duquesne University of the Holy Spirit,Dukes,Pittsburgh,PA,Atlantic 10 Conference,1,/wiki/James_Madison_Dukes,https://upload.wikimedia.org/wikipedia/commons/6/6d/James_Madison_University_Athletics_logo.svg
57,57,East Carolina University,Pirates,Greenville,NC,American Athletic Conference,1,/wiki/Seton_Hall_Pirates,https://upload.wikimedia.org/wikipedia/en/e/e1/Seton_Hall_Pirates_logo.svg
58,58,Eastern Illinois University,Panthers,Charleston,IL,Ohio Valley Conference,1,/wiki/Milwaukee_Panthers,https://upload.wikimedia.org/wikipedia/commons/3/36/Milwaukee_Panthers_letter_logo.svg
59,59,Eastern Kentucky University,Colonels,Richmond,KY,ASUN Conference,1,/wiki/Nicholls_Colonels,https://upload.wikimedia.org/wikipedia/en/b/bb/Nicholls_State_Colonels_logo.svg
60,60,Eastern Michigan University,Eagles,Ypsilanti,MI,Mid-American Conference,1,,
61,61,Eastern Washington University,Eagles,Cheney,WA,Big Sky Conference,1,,
62,62,East Tennessee State University,Buccaneers,Johnson City,TN,Southern Conference,1,/wiki/East_Tennessee_State_Buccaneers,https://upload.wikimedia.org/wikipedia/commons/a/ab/East_Tennessee_State_Buccaneers_logo.svg
63,63,Elon University,Phoenix,Elon,NC,Colonial Athletic Association,1,/wiki/Green_Bay_Phoenix,https://upload.wikimedia.org/wikipedia/commons/1/17/Green_Bay_Phoenix_logo.svg
64,64,Fairfield University,Stags,Fairfield,CT,Metro Atlantic Athletic Conference,1,/wiki/Fairfield_Stags,https://upload.wikimedia.org/wikipedia/commons/0/0f/Fairfield_Stags_logo.svg
65,65,Fairleigh Dickinson University,Knights,Hackensack,NJ,Northeast Conference,1,/wiki/UCF_Knights,https://upload.wikimedia.org/wikipedia/commons/f/fd/UCF_Knights_logo.svg
66,66,Florida Agricultural and Mechanical University,Rattlers,Tallahassee,FL,Southwestern Athletic Conference,1,/wiki/Florida_A%26M_Rattlers_and_Lady_Rattlers,https://upload.wikimedia.org/wikipedia/commons/7/78/FAMU_Rattler.png
67,67,Florida Atlantic University,Owls,Boca Raton,FL,Conference USA,1,,
68,68,Florida Gulf Coast University,Eagles,Fort Myers,FL,ASUN Conference,1,,
69,69,Florida International University,Panthers,Miami,FL,Conference USA,1,/wiki/Milwaukee_Panthers,https://upload.wikimedia.org/wikipedia/commons/3/36/Milwaukee_Panthers_letter_logo.svg
70,70,Florida State University,Seminoles,Tallahassee,FL,Atlantic Coast Conference,1,/wiki/Florida_State_Seminoles,https://upload.wikimedia.org/wikipedia/en/d/d5/Florida_State_Seminoles_logo.svg
71,71,Fordham University,Rams,New York,NY,Atlantic 10 Conference,1,/wiki/VCU_Rams,https://upload.wikimedia.org/wikipedia/commons/b/bf/VCU_Rams_logo.svg
72,72,Furman University,Paladins,Greenville,SC,Southern Conference,1,/wiki/Furman_Paladins,https://upload.wikimedia.org/wikipedia/commons/a/aa/Furman_Paladins_logo.svg
73,73,Gardner–Webb University,Runnin' Bulldogs,Boiling Springs,NC,Big South Conference,1,/wiki/Gardner%E2%80%93Webb_Runnin%27_Bulldogs,https://upload.wikimedia.org/wikipedia/commons/2/21/GWU_Mascot_%2722.jpg
74,74,George Mason University,Patriots,Fairfax,VA,Atlantic 10 Conference,1,/wiki/George_Mason_Patriots,https://upload.wikimedia.org/wikipedia/en/f/f8/George_Mason_Patriots_logo.svg
75,75,Georgetown University,Hoyas,Washington,DC,Big East Conference,1,/wiki/Georgetown_Hoyas,https://upload.wikimedia.org/wikipedia/commons/9/9f/Georgetown_Hoyas_logo.svg
76,76,Georgia Institute of Technology,Yellow Jackets,Atlanta,GA,Atlantic Coast Conference,1,/wiki/Georgia_Tech_Yellow_Jackets,https://upload.wikimedia.org/wikipedia/commons/b/bf/Georgia_Tech_Yellow_Jackets_logo.svg
77,77,Georgia Southern University,Eagles,Statesboro,GA,Sun Belt Conference,1,,
78,78,Georgia State University,Panthers,Atlanta,GA,Sun Belt Conference,1,/wiki/Milwaukee_Panthers,https://upload.wikimedia.org/wikipedia/commons/3/36/Milwaukee_Panthers_letter_logo.svg
79,79,Gonzaga University,Bulldogs,Spokane,WA,West Coast Conference,1,/wiki/Yale_Bulldogs,https://upload.wikimedia.org/wikipedia/en/e/e5/Yale_Bulldogs_logo.svg
80,80,Grambling State University,Tigers,Grambling,LA,Southwestern Athletic Conference,1,/wiki/Pacific_Tigers,https://upload.wikimedia.org/wikipedia/en/5/5e/Pacific_Tigers_logo.svg
81,81,Grand Canyon University,Antelopes,Phoenix,AZ,Western Athletic Conference,1,/wiki/Grand_Canyon_Antelopes,https://upload.wikimedia.org/wikipedia/commons/c/cf/Grand_Canyon_Antelopes_logo.svg
82,82,Hampton University,Pirates,Hampton,VA,Big South Conference,1,/wiki/Seton_Hall_Pirates,https://upload.wikimedia.org/wikipedia/en/e/e1/Seton_Hall_Pirates_logo.svg
83,83,Harvard University,Crimson,Cambridge,MA,Ivy League,1,/wiki/Harvard_Crimson,https://upload.wikimedia.org/wikipedia/commons/b/b7/Harvard_Crimson_logo_2020.svg
84,84,High Point University,Panthers,High Point,NC,Big South Conference,1,/wiki/Milwaukee_Panthers,https://upload.wikimedia.org/wikipedia/commons/3/36/Milwaukee_Panthers_letter_logo.svg
85,85,Hofstra University,Pride,Hempstead,NY,Colonial Athletic Association,1,/wiki/Hofstra_Pride,https://upload.wikimedia.org/wikipedia/en/1/12/Hofstra_Pride_logo.svg
86,86,Houston Baptist University,Huskies,Houston,TX,Southland Conference,1,/wiki/Washington_Huskies,https://upload.wikimedia.org/wikipedia/commons/1/17/Washington_Huskies_logo.svg
87,87,Howard University,Bison,Washington,DC,Mid-Eastern Athletic Conference,1,/wiki/North_Dakota_State_Bison,https://upload.wikimedia.org/wikipedia/en/7/74/North_Dakota_State_Bison_logo.svg
88,88,Idaho State University,Bengals,Pocatello,ID,Big Sky Conference,1,/wiki/Idaho_State_Bengals,https://upload.wikimedia.org/wikipedia/en/6/63/Idaho_State_Bengals_logo.svg
89,89,Illinois State University,Redbirds,Normal,IL,Missouri Valley Conference,1,/wiki/Illinois_State_Redbirds,https://upload.wikimedia.org/wikipedia/en/f/f8/Illinois_State_Athletics_logo.svg
90,90,Indiana State University,Sycamores,Terre Haute,IN,Missouri Valley Conference,1,/wiki/Indiana_State_Sycamores,https://upload.wikimedia.org/wikipedia/en/7/7f/Indiana_State_Sycamores_logo.svg
91,91,Indiana University Bloomington,Hoosiers,Bloomington,IN,Big Ten Conference,1,/wiki/Indiana_Hoosiers,https://upload.wikimedia.org/wikipedia/commons/4/47/Indiana_Hoosiers_logo.svg
92,92,Indiana University–Purdue University Indianapolis,Jaguars,Indianapolis,IN,Horizon League,1,/wiki/South_Alabama_Jaguars,
93,93,Iona College,Gaels,New Rochelle,NY,Metro Atlantic Athletic Conference,1,/wiki/Saint_Mary%27s_Gaels,https://upload.wikimedia.org/wikipedia/commons/7/7c/Saint_Mary%27s_College_Gaels_logo.svg
94,94,Iowa State University of Science and Technology,Cyclones,Ames,IA,Big 12 Conference,1,,
95,95,Jackson State University,Tigers,Jackson,MS,Southwestern Athletic Conference,1,/wiki/Pacific_Tigers,https://upload.wikimedia.org/wikipedia/en/5/5e/Pacific_Tigers_logo.svg
96,96,Jacksonville State University,Gamecocks,Jacksonville,AL,ASUN Conference,1,/wiki/South_Carolina_Gamecocks,https://upload.wikimedia.org/wikipedia/commons/9/94/South_Carolina_Gamecocks_logo.svg
97,97,Jacksonville University,Dolphins,Jacksonville,FL,ASUN Conference,1,/wiki/Jacksonville_Dolphins,https://upload.wikimedia.org/wikipedia/commons/e/e3/Jacksonville_Dolphins_logo_2018.svg
98,98,James Madison University,Dukes,Harrisonburg,VA,Colonial Athletic Association,1,/wiki/James_Madison_Dukes,https://upload.wikimedia.org/wikipedia/commons/6/6d/James_Madison_University_Athletics_logo.svg
99,99,Kansas State University of Agriculture and Applied Science,Wildcats,Manhattan,KS,Big 12 Conference,1,/wiki/Weber_State_Wildcats,https://upload.wikimedia.org/wikipedia/en/f/f2/Weber_State_Wildcats_logo.svg
100,100,Kennesaw State University,Owls,Kennesaw,GA,ASUN Conference,1,,
101,101,Kent State University,Golden Flashes,Kent,OH,Mid-American Conference,1,/wiki/Kent_State_Golden_Flashes,https://upload.wikimedia.org/wikipedia/en/a/a6/Kent_State_athletic_logo.svg
102,102,Lafayette College,Leopards,Easton,PA,Patriot League,1,/wiki/Lafayette_Leopards,https://upload.wikimedia.org/wikipedia/en/8/8f/Lafayette_Leopards_logo.svg
103,103,Lamar University,Cardinals,Beaumont,TX,Western Athletic Conference,1,/wiki/University_of_the_Incarnate_Word_Cardinals,https://upload.wikimedia.org/wikipedia/en/e/ea/Incarnate_Word_Cardinals_logo.svg
104,104,La Salle University,Explorers,Philadelphia,PA,Atlantic 10 Conference,1,/wiki/La_Salle_Explorers,https://upload.wikimedia.org/wikipedia/en/f/fb/La_Salle_Explorers_logo.svg
105,105,Lehigh University,Mountain Hawks,Bethlehem,PA,Patriot League,1,/wiki/Lehigh_Mountain_Hawks,https://upload.wikimedia.org/wikipedia/en/6/65/LehighMountainHawks.svg
106,106,Leland Stanford Junior University,Cardinal,Stanford,CA,Pac-12 Conference,1,/wiki/Stanford_Cardinal,https://upload.wikimedia.org/wikipedia/commons/4/4b/Stanford_Cardinal_logo.svg
107,107,Liberty University,Flames,Lynchburg,VA,ASUN Conference,1,/wiki/UIC_Flames,
108,108,Lipscomb University,Bisons,Nashville,TN,ASUN Conference,1,/wiki/Lipscomb_Bisons,https://upload.wikimedia.org/wikipedia/commons/4/42/Lipscomb_athletics_wordmark.svg
109,109,Long Island University,Sharks,New York,NY,Northeast Conference,1,/wiki/LIU_Sharks,https://upload.wikimedia.org/wikipedia/en/f/fd/LIU_Sharks_logo.svg
110,110,Longwood University,Lancers,Farmville,VA,Big South Conference,1,/wiki/Longwood_Lancers,https://upload.wikimedia.org/wikipedia/en/5/5f/Longwood_Lancers_logo.svg
111,111,Louisiana State University and Agricultural and Mechanical College,Tigers,Baton Rouge,LA,Southeastern Conference,1,/wiki/Pacific_Tigers,https://upload.wikimedia.org/wikipedia/en/5/5e/Pacific_Tigers_logo.svg
112,112,Louisiana Tech University,Bulldogs,Ruston,LA,Conference USA,1,/wiki/Yale_Bulldogs,https://upload.wikimedia.org/wikipedia/en/e/e5/Yale_Bulldogs_logo.svg
113,113,Loyola Marymount University,Lions,Los Angeles,CA,West Coast Conference,1,/wiki/Texas_A%26M%E2%80%93Commerce_Lions,https://upload.wikimedia.org/wikipedia/en/f/f8/Texas_A%26M%E2%80%93Commerce_Lions_logo.svg
114,114,Loyola University Chicago,Ramblers,Chicago,IL,Atlantic 10 Conference,1,/wiki/Loyola_Ramblers,https://upload.wikimedia.org/wikipedia/en/6/69/Loyola_Ramblers_logo.svg
115,115,Loyola University Maryland,Greyhounds,Baltimore,MD,Patriot League,1,/wiki/Loyola_Greyhounds,https://upload.wikimedia.org/wikipedia/en/e/e5/Loyola_Greyhounds_Official_Logo.png
116,116,Manhattan College,Jaspers,New York,NY,Metro Atlantic Athletic Conference,1,/wiki/Manhattan_Jaspers_and_Lady_Jaspers,https://upload.wikimedia.org/wikipedia/commons/0/06/Manhattan_Jaspers_logo.svg
117,117,Marist College,Red Foxes,Poughkeepsie,NY,Metro Atlantic Athletic Conference,1,/wiki/Marist_Red_Foxes,https://upload.wikimedia.org/wikipedia/en/5/5b/Marist_Red_Foxes_logo.svg
118,118,Marquette University,Golden Eagles,Milwaukee,WI,Big East Conference,1,/wiki/Southern_Miss_Golden_Eagles,https://upload.wikimedia.org/wikipedia/en/5/5d/Southern_Miss_Athletics_logo.svg
119,119,Marshall University,Thundering Herd,Huntington,WV,Conference USA,1,/wiki/Marshall_Thundering_Herd,https://upload.wikimedia.org/wikipedia/commons/4/4f/Marshall_Thundering_Herd_logo.svg
120,120,McNeese State University,Cowboys,Lake Charles,LA,Southland Conference,1,/wiki/Wyoming_Cowboys_and_Cowgirls,https://upload.wikimedia.org/wikipedia/commons/9/91/Wyoming_Athletics_logo.svg
121,121,Mercer University,Bears,Macon,GA,Southern Conference,1,/wiki/Northern_Colorado_Bears,https://upload.wikimedia.org/wikipedia/en/f/f9/Northern_Colorado_Bears_logo.svg
122,122,Miami University,RedHawks,Oxford,OH,Mid-American Conference,1,/wiki/Miami_RedHawks,https://upload.wikimedia.org/wikipedia/commons/b/b4/Miami_Redhawks_logo.svg
123,123,Michigan State University,Spartans,East Lansing,MI,Big Ten Conference,1,/wiki/USC_Upstate_Spartans,https://upload.wikimedia.org/wikipedia/commons/8/8e/USC_Upstate_Spartans_logo.svg
124,124,Middle Tennessee State University,Blue Raiders,Murfreesboro,TN,Conference USA,1,/wiki/Middle_Tennessee_Blue_Raiders,https://upload.wikimedia.org/wikipedia/commons/e/ea/Middle_Tennessee_MT_Logomark.svg
125,125,Mississippi State University for Agriculture and Applied Science,Bulldogs,Starkville,MS,Southeastern Conference,1,/wiki/Yale_Bulldogs,https://upload.wikimedia.org/wikipedia/en/e/e5/Yale_Bulldogs_logo.svg
126,126,Mississippi Valley State University,Delta Devils,Itta Bena,MS,Southwestern Athletic Conference,1,/wiki/Mississippi_Valley_State_Delta_Devils_and_Devilettes,https://upload.wikimedia.org/wikipedia/en/3/3b/Mississippi_Valley_State_University_athletics_logo.svg
127,127,Missouri State University,Bears,Springfield,MO,Missouri Valley Conference,1,/wiki/Northern_Colorado_Bears,https://upload.wikimedia.org/wikipedia/en/f/f9/Northern_Colorado_Bears_logo.svg
128,128,Monmouth University,Hawks,West Long Branch,NJ,Colonial Athletic Association,1,/wiki/UMES_Hawks,https://upload.wikimedia.org/wikipedia/en/6/65/Maryland_Eastern_Shore_Hawks_logo.svg
129,129,Montana State University,Bobcats,Bozeman,MT,Big Sky Conference,1,/wiki/Ohio_Bobcats,https://upload.wikimedia.org/wikipedia/en/7/78/Ohio_Bobcats_logo.svg
130,130,Morehead State University,Eagles,Morehead,KY,Ohio Valley Conference,1,,
131,131,Morgan State University,Bears,Baltimore,MD,Mid-Eastern Athletic Conference,1,/wiki/Northern_Colorado_Bears,https://upload.wikimedia.org/wikipedia/en/f/f9/Northern_Colorado_Bears_logo.svg
132,132,Mount Saint Mary's University,Mountaineers,Emmitsburg,MD,Northeast Conference,1,/wiki/West_Virginia_Mountaineers,https://upload.wikimedia.org/wikipedia/commons/e/e8/West_Virginia_Mountaineers_logo.svg
133,133,Murray State University,Racers,Murray,KY,Missouri Valley Conference,1,/wiki/Murray_State_Racers,https://upload.wikimedia.org/wikipedia/en/c/c9/Murray_State_Racers_logo.svg
134,134,New Jersey Institute of Technology,Highlanders,Newark,NJ,America East Conference,1,/wiki/UC_Riverside_Highlanders,https://upload.wikimedia.org/wikipedia/commons/2/21/UC_Riverside_Highlanders_logo.svg
135,135,New Mexico State University,Aggies,Las Cruces,NM,Western Athletic Conference,1,/wiki/Utah_State_Aggies,https://upload.wikimedia.org/wikipedia/commons/5/59/Utah_State_Aggies_logo.svg
136,136,Niagara University,Purple Eagles,Lewiston,NY,Metro Atlantic Athletic Conference,1,/wiki/Niagara_Purple_Eagles,https://upload.wikimedia.org/wikipedia/en/4/44/Niagara_Purple_Eagles.svg
137,137,Nicholls State University,Colonels,Thibodaux,LA,Southland Conference,1,/wiki/Nicholls_Colonels,https://upload.wikimedia.org/wikipedia/en/b/bb/Nicholls_State_Colonels_logo.svg
138,138,Norfolk State University,Spartans,Norfolk,VA,Mid-Eastern Athletic Conference,1,/wiki/USC_Upstate_Spartans,https://upload.wikimedia.org/wikipedia/commons/8/8e/USC_Upstate_Spartans_logo.svg
139,139,North Carolina Agricultural and Technical State University,Aggies,Greensboro,NC,Big South Conference,1,/wiki/Utah_State_Aggies,https://upload.wikimedia.org/wikipedia/commons/5/59/Utah_State_Aggies_logo.svg
140,140,North Carolina Central University,Eagles,Durham,NC,Mid-Eastern Athletic Conference,1,,
141,141,North Carolina State University,Wolfpack,Raleigh,NC,Atlantic Coast Conference,1,/wiki/NC_State_Wolfpack,https://upload.wikimedia.org/wikipedia/commons/e/e1/North_Carolina_State_University_Athletic_logo.svg
142,142,North Dakota State University of Agriculture and Applied Sciences,Bison,Fargo,ND,Summit League,1,/wiki/North_Dakota_State_Bison,https://upload.wikimedia.org/wikipedia/en/7/74/North_Dakota_State_Bison_logo.svg
143,143,Northeastern University,Huskies,Boston,MA,Colonial Athletic Association,1,/wiki/Washington_Huskies,https://upload.wikimedia.org/wikipedia/commons/1/17/Washington_Huskies_logo.svg
144,144,Northern Arizona University,Lumberjacks,Flagstaff,AZ,Big Sky Conference,1,/wiki/Stephen_F._Austin_Lumberjacks_and_Ladyjacks,https://upload.wikimedia.org/wikipedia/en/5/5a/Stephen_F._Austin_Athletics_logo.svg
145,145,Northern Illinois University,Huskies,DeKalb,IL,Mid-American Conference,1,/wiki/Washington_Huskies,https://upload.wikimedia.org/wikipedia/commons/1/17/Washington_Huskies_logo.svg
146,146,Northern Kentucky University,Norse,Highland Heights,KY,Horizon League,1,/wiki/Northern_Kentucky_Norse,https://upload.wikimedia.org/wikipedia/en/4/45/Northern_Kentucky_Norse_logo.svg
